dataset,frame_id,epsilon_strict,min_support_strict,inlier_ratio_strict,residual_strict,epsilon_standard,min_support_standard,inlier_ratio_standard,residual_standard,epsilon_loose,min_support_loose,inlier_ratio_loose,residual_loose,winner
SeasonalForestWinterNight,000053_lcam_front_lidar.ply,0.10002,799,0.13478,0.08317,0.15001,500,0.02376,0.11928,0.25,200,0.08804,0.23614,strict
SeasonalForestWinterNight,000054_lcam_front_lidar.ply,0.10002,799,0.02638,0.09933,0.15001,500,0.04173,0.14126,0.25,200,0.07101,0.19623,loose
SeasonalForestWinterNight,000055_lcam_front_lidar.ply,0.10002,799,0.14838,0.07394,0.15001,500,0.04105,0.15365,0.25,200,0.0677,0.20921,strict
SeasonalForestWinterNight,000056_lcam_front_lidar.ply,0.10002,799,0.18186,0.08767,0.15001,500,0.04943,0.13959,0.25,200,0.00534,0.0273,strict
SeasonalForestWinterNight,000057_lcam_front_lidar.ply,0.10002,799,0.18714,0.08453,0.15001,500,0.03173,0.09083,0.25,200,0.00994,0.17924,strict
SeasonalForestWinterNight,000058_lcam_front_lidar.ply,0.10002,799,0.1715,0.09435,0.15001,500,0.00302,0.00131,0.25,200,0.05828,0.18159,strict
SeasonalForestWinterNight,000059_lcam_front_lidar.ply,0.10002,799,0.14876,0.09452,0.15001,500,0.01199,0.10304,0.25,200,0.06658,0.20081,strict
SeasonalForestWinterNight,000060_lcam_front_lidar.ply,0.10002,799,0.1602,0.09009,0.15001,500,0.05422,0.12283,0.25,200,0.06156,0.20146,strict
SeasonalForestWinterNight,000061_lcam_front_lidar.ply,0.10002,799,0.19745,0.08918,0.15001,500,0.03472,0.09784,0.25,200,0.05557,0.21757,strict
SeasonalForestWinterNight,000062_lcam_front_lidar.ply,0.10002,799,0.20114,0.08452,0.15001,500,0.02497,0.127,0.25,200,0.0632,0.21616,strict
SeasonalForestWinterNight,000063_lcam_front_lidar.ply,0.10002,799,0.19444,0.07313,0.15001,500,0.0189,0.09771,0.25,200,0.05451,0.20767,strict
SeasonalForestWinterNight,000064_lcam_front_lidar.ply,0.10002,799,0.04623,0.09017,0.15001,500,0.01099,0.11882,0.25,200,0.001,0.12612,strict
SeasonalForestWinterNight,000065_lcam_front_lidar.ply,0.10002,799,0.05158,0.08902,0.15001,500,0.01428,0.12075,0.25,200,0.06231,0.21191,loose
SeasonalForestWinterNight,000066_lcam_front_lidar.ply,0.10002,799,0.06667,0.08842,0.15001,500,0.03067,0.11823,0.25,200,0.04283,0.18053,strict
