dataset,frame_id,epsilon_strict,min_support_strict,inlier_ratio_strict,residual_strict,epsilon_standard,min_support_standard,inlier_ratio_standard,residual_standard,epsilon_loose,min_support_loose,inlier_ratio_loose,residual_loose,winner
Supermarket,000173_lcam_front_lidar.ply,0.10002,799,0.00815,0.13213,0.15001,500,0.03698,0.21421,0.25,200,0.00577,0.00207,standard
Supermarket,000174_lcam_front_lidar.ply,0.10002,799,0.07546,0.07871,0.15001,500,0.0073,0.15242,0.25,200,0.00695,0.00246,strict
Supermarket,000175_lcam_front_lidar.ply,0.10002,799,0.00653,0.13445,0.15001,500,0.00274,0.00237,0.25,200,0.00498,0.00308,strict
Supermarket,000176_lcam_front_lidar.ply,0.10002,799,0.00472,0.00097,0.15001,500,0.03973,0.18462,0.25,200,0.00596,0.00124,standard
Supermarket,000177_lcam_front_lidar.ply,0.10002,799,0.06322,0.1138,0.15001,500,0.00483,0.00121,0.25,200,0.00566,0.00135,strict
Supermarket,000178_lcam_front_lidar.ply,0.10002,799,0.01136,0.09534,0.15001,500,0.03132,0.15741,0.25,200,0.01637,0.03207,standard
Supermarket,000179_lcam_front_lidar.ply,0.10002,799,0.02146,0.06792,0.15001,500,0.03459,0.15942,0.25,200,0.00478,0.00226,standard
Supermarket,000180_lcam_front_lidar.ply,0.10002,799,0.00542,0.07533,0.15001,500,0.04353,0.19528,0.25,200,0.00678,0.00103,standard
Supermarket,000181_lcam_front_lidar.ply,0.10002,799,0.03676,0.10424,0.15001,500,0.04121,0.21691,0.25,200,0.00657,0.00122,standard
Supermarket,000182_lcam_front_lidar.ply,0.10002,799,0.02347,0.12769,0.15001,500,0.04211,0.1972,0.25,200,0.01119,0.00091,standard
Supermarket,000183_lcam_front_lidar.ply,0.10002,799,0.06712,0.10515,0.15001,500,0.00411,0.03919,0.25,200,0.01062,0.00077,strict
Supermarket,000184_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.04595,0.17064,0.25,200,0.0139,0.1372,standard
Supermarket,000185_lcam_front_lidar.ply,0.10002,799,0.0395,0.13869,0.15001,500,0.02525,0.17444,0.25,200,0.0024,0.00723,strict
Supermarket,000186_lcam_front_lidar.ply,0.10002,799,0.05247,0.08908,0.15001,500,0.00665,0.14024,0.25,200,0.00324,0.00557,strict
Supermarket,000187_lcam_front_lidar.ply,0.10002,799,0.05105,0.0889,0.15001,500,0.01872,0.1704,0.25,200,0.0024,0.00472,strict
Supermarket,000188_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.00561,0.00686,0.25,200,0.01301,0.00129,loose
Supermarket,000189_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.03057,0.06834,0.25,200,0.00714,0.00109,standard
Supermarket,000190_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.04258,0.13943,0.25,200,0.03671,0.14279,standard
Supermarket,000191_lcam_front_lidar.ply,0.10002,799,0.05067,0.0771,0.15001,500,0.02385,0.12528,0.25,200,0.00993,0.00085,strict
Supermarket,000192_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.07607,0.20128,0.25,200,0.00954,0.00077,standard
Supermarket,000193_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.0611,0.13222,0.25,200,0.00058,0.00039,standard
Supermarket,000194_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.02654,0.05531,0.25,200,0.01694,0.0018,standard
Supermarket,000195_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.03324,0.05421,0.25,200,0.00636,0.06733,standard
Supermarket,000196_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.02823,0.09035,0.25,200,0.00243,0.00438,standard
Supermarket,000197_lcam_front_lidar.ply,0.10002,799,0.04442,0.08128,0.15001,500,0.03032,0.03973,0.25,200,0.00346,0.05306,strict
Supermarket,000198_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.0102,0.14867,0.25,200,0.01337,0.00094,loose
Supermarket,000199_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.03097,0.04671,0.25,200,0.00533,0.00166,standard
Supermarket,000200_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.0061,0.00063,0.25,200,0.05818,0.19947,loose
Supermarket,000201_lcam_front_lidar.ply,0.10002,799,0.00632,0.13206,0.15001,500,0.02919,0.10361,0.25,200,0.03454,0.27457,loose
Supermarket,000202_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.03947,0.12118,0.25,200,0.00423,0.00242,standard
Supermarket,000203_lcam_front_lidar.ply,0.10002,799,0.02849,0.03359,0.15001,500,0.02035,0.07575,0.25,200,0.00765,0.12245,strict
Supermarket,000204_lcam_front_lidar.ply,0.10002,799,0.00458,0.00214,0.15001,500,0.02135,0.09545,0.25,200,0.00552,0.10483,standard
Supermarket,000205_lcam_front_lidar.ply,0.10002,799,0.00667,0.02058,0.15001,500,0.03713,0.19231,0.25,200,0.00911,0.16036,standard
Supermarket,000206_lcam_front_lidar.ply,0.10002,799,0.0269,0.16327,0.15001,500,0.01349,0.19825,0.25,200,0.04752,0.11981,loose
Supermarket,000207_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.00691,0.17262,0.25,200,0.02733,0.28272,loose
Supermarket,000208_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.03571,0.15678,0.25,200,0.01876,0.00154,standard
Supermarket,000209_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.03108,0.17177,0.25,200,0.04434,0.09548,loose
Supermarket,000210_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.0241,0.11762,0.25,200,0.00624,0.00181,standard
Supermarket,000211_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.04547,0.1799,0.25,200,0.01788,0.00309,standard
Supermarket,000212_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.09514,0.14756,0.25,200,0.01001,0.03339,standard
Supermarket,000213_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.10014,0.16646,0.25,200,0.0027,0.00341,standard
Supermarket,000214_lcam_front_lidar.ply,0.10002,799,0.02516,0.08842,0.15001,500,0.07258,0.14306,0.25,200,0.00399,0.01135,standard
Supermarket,000215_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.00397,0.01162,0.25,200,0.01301,0.02776,loose
Supermarket,000216_lcam_front_lidar.ply,0.10002,799,0.0258,0.09644,0.15001,500,0.03909,0.18338,0.25,200,0.04652,0.2907,loose
Supermarket,000217_lcam_front_lidar.ply,0.10002,799,0.04689,0.04764,0.15001,500,0.07829,0.15214,0.25,200,0.0055,0.09678,standard
Supermarket,000218_lcam_front_lidar.ply,0.10002,799,0.04692,0.04694,0.15001,500,0.07364,0.13267,0.25,200,0.03444,0.08007,standard
Supermarket,000219_lcam_front_lidar.ply,0.10002,799,0.03555,0.08273,0.15001,500,0.06729,0.09605,0.25,200,0.03408,0.07791,standard
Supermarket,000220_lcam_front_lidar.ply,0.10002,799,0.02158,0.08097,0.15001,500,0.07608,0.14442,0.25,200,0.01393,0.20142,standard
Supermarket,000221_lcam_front_lidar.ply,0.10002,799,0.0522,0.06647,0.15001,500,0.10328,0.14076,0.25,200,0.00339,0.00408,standard
Supermarket,000222_lcam_front_lidar.ply,0.10002,799,0.03519,0.08243,0.15001,500,0.10492,0.14344,0.25,200,0.00541,0.00601,standard
Supermarket,000223_lcam_front_lidar.ply,0.10002,799,0.05951,0.08669,0.15001,500,0.10254,0.14967,0.25,200,0.00668,0.06353,standard
Supermarket,000224_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.09241,0.13593,0.25,200,0.00558,0.05122,standard
Supermarket,000225_lcam_front_lidar.ply,0.10002,799,0.05174,0.07463,0.15001,500,0.09228,0.12917,0.25,200,0.01312,0.18925,standard
Supermarket,000226_lcam_front_lidar.ply,0.10002,799,0.04137,0.03433,0.15001,500,0.01857,0.07917,0.25,200,0.03337,0.09072,strict
Supermarket,000227_lcam_front_lidar.ply,0.10002,799,0.0523,0.06803,0.15001,500,0.01762,0.05875,0.25,200,0.00547,0.00396,strict
Supermarket,000228_lcam_front_lidar.ply,0.10002,799,0.06165,0.09115,0.15001,500,0.02172,0.08036,0.25,200,0.00538,0.00395,strict
Supermarket,000229_lcam_front_lidar.ply,0.10002,799,0.03988,0.09089,0.15001,500,0.02373,0.02741,0.25,200,0.0124,0.02819,strict
Supermarket,000230_lcam_front_lidar.ply,0.10002,799,0.02982,0.05751,0.15001,500,0.02335,0.06376,0.25,200,0.01228,0.02606,strict
Supermarket,000231_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.02209,0.02804,0.25,200,0.01275,0.05331,standard
Supermarket,000232_lcam_front_lidar.ply,0.10002,799,0.03996,0.0735,0.15001,500,0.02473,0.0562,0.25,200,0.007,0.05035,strict
Supermarket,000233_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.0251,0.06452,0.25,200,0.01287,0.05635,standard
Supermarket,000234_lcam_front_lidar.ply,0.10002,799,0.03639,0.07431,0.15001,500,0.02252,0.02935,0.25,200,0.01232,0.05658,strict
Supermarket,000235_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.14836,0.1823,0.25,200,0.00511,0.00492,standard
Supermarket,000236_lcam_front_lidar.ply,0.10002,799,0.03701,0.08691,0.15001,500,0.0246,0.06061,0.25,200,0.00701,0.04551,strict
Supermarket,000237_lcam_front_lidar.ply,0.10002,799,0.03722,0.09078,0.15001,500,0.02464,0.0627,0.25,200,0.01238,0.04885,strict
Supermarket,000238_lcam_front_lidar.ply,0.10002,799,0.07249,0.09979,0.15001,500,0.11421,0.19309,0.25,200,0.00699,0.04211,standard
Supermarket,000239_lcam_front_lidar.ply,0.10002,799,0.05609,0.08986,0.15001,500,0.00542,0.00496,0.25,200,0.01187,0.047,strict
Supermarket,000240_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.02136,0.04936,0.25,200,0.0096,0.02778,standard
Supermarket,000241_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.02409,0.04318,0.25,200,0.00548,0.00451,standard
Supermarket,000242_lcam_front_lidar.ply,0.10002,799,0.03661,0.10076,0.15001,500,0.02399,0.05013,0.25,200,0.00782,0.014,strict
Supermarket,000243_lcam_front_lidar.ply,0.10002,799,0.05418,0.08275,0.15001,500,0.01583,0.04658,0.25,200,0.00688,0.03311,strict
Supermarket,000244_lcam_front_lidar.ply,0.10002,799,0.05261,0.07641,0.15001,500,0.01567,0.04346,0.25,200,0.0109,0.01833,strict
Supermarket,000245_lcam_front_lidar.ply,0.10002,799,0.04998,0.06681,0.15001,500,0.01547,0.04018,0.25,200,0.00998,0.05922,strict
Supermarket,000246_lcam_front_lidar.ply,0.10002,799,0.05477,0.08909,0.15001,500,0.02307,0.03596,0.25,200,0.00557,0.00337,strict
Supermarket,000247_lcam_front_lidar.ply,0.10002,799,0.05006,0.06953,0.15001,500,0.02368,0.03435,0.25,200,0.01141,0.02793,strict
Supermarket,000248_lcam_front_lidar.ply,0.10002,799,0.05499,0.09469,0.15001,500,0.01456,0.02881,0.25,200,0.01404,0.06617,strict
Supermarket,000249_lcam_front_lidar.ply,0.10002,799,0.04883,0.06655,0.15001,500,0.01305,0.01951,0.25,200,0.01028,0.04245,strict
Supermarket,000250_lcam_front_lidar.ply,0.10002,799,0.05551,0.09856,0.15001,500,0.01322,0.01719,0.25,200,0.00557,0.00314,strict
Supermarket,000251_lcam_front_lidar.ply,0.10002,799,0.05397,0.08928,0.15001,500,0.01314,0.01696,0.25,200,0.0118,0.07162,strict
Supermarket,000252_lcam_front_lidar.ply,0.10002,799,0.05386,0.09532,0.15001,500,0.013,0.0141,0.25,200,0.00554,0.00243,strict
Supermarket,000253_lcam_front_lidar.ply,0.10002,799,0.05313,0.09558,0.15001,500,0.01296,0.01227,0.25,200,0.01057,0.00239,strict
Supermarket,000254_lcam_front_lidar.ply,0.10002,799,0.04656,0.10239,0.15001,500,0.01284,0.01032,0.25,200,0.00861,0.00465,strict
Supermarket,000255_lcam_front_lidar.ply,0.10002,799,0.04918,0.08307,0.15001,500,0.01265,0.00863,0.25,200,0.00786,0.00512,strict
Supermarket,000256_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01307,0.0025,0.25,200,0.00541,0.00728,standard
Supermarket,000257_lcam_front_lidar.ply,0.10002,799,0.04759,0.08759,0.15001,500,0.01093,0.00492,0.25,200,0.00756,0.00462,strict
Supermarket,000258_lcam_front_lidar.ply,0.10002,799,0.04813,0.0935,0.15001,500,0.01097,0.00589,0.25,200,0.00473,0.00613,strict
Supermarket,000259_lcam_front_lidar.ply,0.10002,799,0.06802,0.14127,0.15001,500,0.01245,0.00861,0.25,200,0.0085,0.00368,strict
Supermarket,000260_lcam_front_lidar.ply,0.10002,799,0.03613,0.09067,0.15001,500,0.01173,0.03648,0.25,200,0.00654,0.00226,strict
Supermarket,000261_lcam_front_lidar.ply,0.10002,799,0.06647,0.13941,0.15001,500,0.0114,0.01721,0.25,200,0.00562,0.00169,strict
Supermarket,000262_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01178,0.02851,0.25,200,0.0109,0.00167,standard
Supermarket,000263_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01282,0.05598,0.25,200,0.00548,0.00163,standard
Supermarket,000264_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01342,0.03313,0.25,200,0.00417,0.00246,standard
Supermarket,000265_lcam_front_lidar.ply,0.10002,799,0.07157,0.13878,0.15001,500,0.01344,0.03307,0.25,200,0.00549,0.00162,strict
Supermarket,000266_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.07176,0.18945,0.25,200,0.00877,0.00375,standard
Supermarket,000267_lcam_front_lidar.ply,0.10002,799,0.03738,0.09661,0.15001,500,0.06419,0.15879,0.25,200,0.00915,0.00323,standard
Supermarket,000268_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01336,0.01344,0.25,200,0.00908,0.00289,standard
Supermarket,000269_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01068,0.00098,0.25,200,0.00709,0.00597,standard
Supermarket,000270_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01247,0.00185,0.25,200,0.00703,0.0067,standard
Supermarket,000271_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01225,0.0238,0.25,200,0.00695,0.00523,standard
Supermarket,000272_lcam_front_lidar.ply,0.10002,799,0.04637,0.12091,0.15001,500,0.01118,0.02568,0.25,200,0.00671,0.00269,strict
Supermarket,000273_lcam_front_lidar.ply,0.10002,799,0.06373,0.12906,0.15001,500,0.01224,0.00205,0.25,200,0.00677,0.00431,strict
Supermarket,000274_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01217,0.00194,0.25,200,0.01217,0.00194,standard
Supermarket,000275_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01217,0.00203,0.25,200,0.0055,0.0039,standard
Supermarket,000276_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01075,0.00204,0.25,200,0.00716,0.00357,standard
Supermarket,000277_lcam_front_lidar.ply,0.10002,799,0.06284,0.1191,0.15001,500,0.01878,0.009,0.25,200,0.01153,0.00198,strict
Supermarket,000278_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01061,0.00256,0.25,200,0.00186,0.00661,standard
Supermarket,000279_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.0103,0.00094,0.25,200,0.01198,0.00191,loose
Supermarket,000280_lcam_front_lidar.ply,0.10002,799,0.0597,0.12001,0.15001,500,0.00995,0.00064,0.25,200,0.00739,0.00362,strict
Supermarket,000281_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.00976,0.00109,0.25,200,0.00238,0.00248,standard
Supermarket,000282_lcam_front_lidar.ply,0.10002,799,0.08111,0.13163,0.15001,500,0.00956,0.00108,0.25,200,0.00956,0.00108,strict
Supermarket,000283_lcam_front_lidar.ply,0.10002,799,0.0495,0.1024,0.15001,500,0.00947,0.00127,0.25,200,0.00968,0.00149,strict
Supermarket,000284_lcam_front_lidar.ply,0.10002,799,0.04988,0.07778,0.15001,500,0.01112,0.00187,0.25,200,0.00905,0.00196,strict
Supermarket,000285_lcam_front_lidar.ply,0.10002,799,0.07035,0.11497,0.15001,500,0.01121,0.00208,0.25,200,0.00322,0.00249,strict
Supermarket,000286_lcam_front_lidar.ply,0.10002,799,0.07611,0.1229,0.15001,500,0.0402,0.22764,0.25,200,0.00982,0.00301,strict
Supermarket,000287_lcam_front_lidar.ply,0.10002,799,0.07623,0.1262,0.15001,500,0.01138,0.00324,0.25,200,0.00899,0.00226,strict
Supermarket,000288_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.10513,0.17731,0.25,200,0.02382,0.00398,standard
Supermarket,000289_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.11087,0.20036,0.25,200,0.00563,0.00305,standard
Supermarket,000290_lcam_front_lidar.ply,0.10002,799,0.07762,0.11623,0.15001,500,0.01241,0.00147,0.25,200,0.02396,0.00223,strict
Supermarket,000291_lcam_front_lidar.ply,0.10002,799,0.08225,0.13193,0.15001,500,0.20072,0.20592,0.25,200,0.0124,0.00127,standard
Supermarket,000292_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01161,0.00215,0.25,200,0.0099,0.00182,standard
Supermarket,000293_lcam_front_lidar.ply,0.10002,799,0.07513,0.11116,0.15001,500,0.01249,0.00147,0.25,200,0.01249,0.00147,strict
Supermarket,000294_lcam_front_lidar.ply,0.10002,799,0.07821,0.12277,0.15001,500,0.01248,0.00174,0.25,200,0.01248,0.00174,strict
Supermarket,000295_lcam_front_lidar.ply,0.10002,799,0.05569,0.09262,0.15001,500,0.01241,0.00191,0.25,200,0.01014,0.00216,strict
Supermarket,000296_lcam_front_lidar.ply,0.10002,799,0.02437,0.15526,0.15001,500,0.01196,0.00664,0.25,200,0.01016,0.00212,strict
Supermarket,000297_lcam_front_lidar.ply,0.10002,799,0.07227,0.11507,0.15001,500,0.11049,0.17613,0.25,200,0.00996,0.00233,standard
Supermarket,000298_lcam_front_lidar.ply,0.10002,799,0.0646,0.10179,0.15001,500,0.01187,0.00197,0.25,200,0.01197,0.00198,strict
Supermarket,000299_lcam_front_lidar.ply,0.10002,799,0.07115,0.10983,0.15001,500,0.01103,0.00227,0.25,200,0.03445,0.01365,strict
Supermarket,000300_lcam_front_lidar.ply,0.10002,799,0.06467,0.10072,0.15001,500,0.01182,0.00218,0.25,200,0.01088,0.00229,strict
Supermarket,000301_lcam_front_lidar.ply,0.10002,799,0.06352,0.07583,0.15001,500,0.01134,0.00285,0.25,200,0.00544,0.00289,strict
Supermarket,000302_lcam_front_lidar.ply,0.10002,799,0.06658,0.0992,0.15001,500,0.01209,0.00363,0.25,200,0.00365,0.00847,strict
Supermarket,000303_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.00895,0.01773,0.25,200,0.00541,0.0027,standard
Supermarket,000304_lcam_front_lidar.ply,0.10002,799,0.06053,0.08326,0.15001,500,0.01217,0.00181,0.25,200,0.00542,0.00264,strict
Supermarket,000305_lcam_front_lidar.ply,0.10002,799,0.07106,0.10349,0.15001,500,0.0128,0.03344,0.25,200,0.03592,0.01043,strict
Supermarket,000306_lcam_front_lidar.ply,0.10002,799,0.06964,0.09977,0.15001,500,0.01315,0.03314,0.25,200,0.00479,0.00269,strict
Supermarket,000307_lcam_front_lidar.ply,0.10002,799,0.06317,0.07967,0.15001,500,0.01308,0.03395,0.25,200,0.01087,0.00358,strict
Supermarket,000308_lcam_front_lidar.ply,0.10002,799,0.06334,0.07997,0.15001,500,0.00881,0.01969,0.25,200,0.03811,0.04456,strict
Supermarket,000309_lcam_front_lidar.ply,0.10002,799,0.06687,0.0959,0.15001,500,0.01307,0.03567,0.25,200,0.00798,0.00196,strict
Supermarket,000310_lcam_front_lidar.ply,0.10002,799,0.07693,0.08736,0.15001,500,0.03723,0.24237,0.25,200,0.02574,0.02368,strict
Supermarket,000311_lcam_front_lidar.ply,0.10002,799,0.02337,0.11084,0.15001,500,0.00864,0.01931,0.25,200,0.01286,0.07946,strict
Supermarket,000312_lcam_front_lidar.ply,0.10002,799,0.0806,0.09035,0.15001,500,0.10449,0.18064,0.25,200,0.02674,0.03027,standard
Supermarket,000313_lcam_front_lidar.ply,0.10002,799,0.06658,0.10157,0.15001,500,0.01351,0.03884,0.25,200,0.00637,0.00131,strict
Supermarket,000314_lcam_front_lidar.ply,0.10002,799,0.06692,0.10076,0.15001,500,0.01394,0.03831,0.25,200,0.00586,0.00228,strict
Supermarket,000315_lcam_front_lidar.ply,0.10002,799,0.08197,0.09046,0.15001,500,0.0085,0.02031,0.25,200,0.01169,0.00264,strict
Supermarket,000316_lcam_front_lidar.ply,0.10002,799,0.06677,0.0976,0.15001,500,0.0141,0.03922,0.25,200,0.02789,0.03485,strict
Supermarket,000317_lcam_front_lidar.ply,0.10002,799,0.08248,0.09105,0.15001,500,0.01415,0.04033,0.25,200,0.00597,0.00214,strict
Supermarket,000318_lcam_front_lidar.ply,0.10002,799,0.06534,0.08074,0.15001,500,0.0143,0.04057,0.25,200,0.00599,0.00206,strict
Supermarket,000319_lcam_front_lidar.ply,0.10002,799,0.08279,0.09099,0.15001,500,0.0231,0.01589,0.25,200,0.00606,0.00189,strict
Supermarket,000320_lcam_front_lidar.ply,0.10002,799,0.06313,0.07723,0.15001,500,0.01423,0.01931,0.25,200,0.00608,0.00155,strict
Supermarket,000321_lcam_front_lidar.ply,0.10002,799,0.06573,0.07131,0.15001,500,0.0281,0.0116,0.25,200,0.00608,0.00112,strict
Supermarket,000322_lcam_front_lidar.ply,0.10002,799,0.07783,0.1012,0.15001,500,0.02831,0.00898,0.25,200,0.00646,0.00164,strict
Supermarket,000323_lcam_front_lidar.ply,0.10002,799,0.06184,0.0709,0.15001,500,0.01399,0.0011,0.25,200,0.00667,0.00216,strict
Supermarket,000324_lcam_front_lidar.ply,0.10002,799,0.06191,0.07025,0.15001,500,0.01416,0.00199,0.25,200,0.01224,0.0018,strict
Supermarket,000325_lcam_front_lidar.ply,0.10002,799,0.06679,0.09309,0.15001,500,0.01428,0.00275,0.25,200,0.0061,0.00191,strict
Supermarket,000326_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.13609,0.1829,0.25,200,0.00661,0.00198,standard
Supermarket,000327_lcam_front_lidar.ply,0.10002,799,0.06765,0.09214,0.15001,500,0.01494,0.00092,0.25,200,0.01047,0.00176,strict
Supermarket,000328_lcam_front_lidar.ply,0.10002,799,0.06757,0.08773,0.15001,500,0.01524,0.00131,0.25,200,0.00587,0.00091,strict
Supermarket,000329_lcam_front_lidar.ply,0.10002,799,0.0645,0.07517,0.15001,500,0.09826,0.10812,0.25,200,0.01304,0.00189,standard
Supermarket,000330_lcam_front_lidar.ply,0.10002,799,0.06401,0.07242,0.15001,500,0.13696,0.17862,0.25,200,0.01319,0.0017,standard
Supermarket,000331_lcam_front_lidar.ply,0.10002,799,0.01432,0.01185,0.15001,500,0.01436,0.01182,0.25,200,0.01333,0.00208,standard
Supermarket,000332_lcam_front_lidar.ply,0.10002,799,0.01445,0.01284,0.15001,500,0.01451,0.0128,0.25,200,0.01341,0.00202,standard
Supermarket,000333_lcam_front_lidar.ply,0.10002,799,0.01583,0.00313,0.15001,500,0.0143,0.01454,0.25,200,0.01354,0.00174,strict
Supermarket,000334_lcam_front_lidar.ply,0.10002,799,0.01603,0.00425,0.15001,500,0.01408,0.01562,0.25,200,0.0132,0.00156,strict
Supermarket,000335_lcam_front_lidar.ply,0.10002,799,0.01608,0.00538,0.15001,500,0.0161,0.00668,0.25,200,0.01386,0.0017,standard
Supermarket,000336_lcam_front_lidar.ply,0.10002,799,0.01624,0.00621,0.15001,500,0.01624,0.00621,0.25,200,0.0133,0.00165,strict
Supermarket,000337_lcam_front_lidar.ply,0.10002,799,0.01639,0.00751,0.15001,500,0.02331,0.0154,0.25,200,0.01054,0.00176,standard
Supermarket,000338_lcam_front_lidar.ply,0.10002,799,0.01657,0.00904,0.15001,500,0.02353,0.01636,0.25,200,0.01422,0.00185,standard
Supermarket,000339_lcam_front_lidar.ply,0.10002,799,0.01673,0.01063,0.15001,500,0.02372,0.01745,0.25,200,0.00351,0.00552,standard
Supermarket,000340_lcam_front_lidar.ply,0.10002,799,0.01661,0.00552,0.15001,500,0.0173,0.02398,0.25,200,0.01463,0.00281,standard
Supermarket,000341_lcam_front_lidar.ply,0.10002,799,0.01664,0.0008,0.15001,500,0.01726,0.02524,0.25,200,0.01056,0.00461,standard
Supermarket,000342_lcam_front_lidar.ply,0.10002,799,0.01671,0.00071,0.15001,500,0.01733,0.02669,0.25,200,0.01467,0.00196,standard
Supermarket,000343_lcam_front_lidar.ply,0.10002,799,0.01687,0.00082,0.15001,500,0.01748,0.02723,0.25,200,0.00724,0.00285,standard
Supermarket,000344_lcam_front_lidar.ply,0.10002,799,0.01695,0.00094,0.15001,500,0.01759,0.02964,0.25,200,0.01452,0.00176,standard
Supermarket,000345_lcam_front_lidar.ply,0.10002,799,0.01721,0.00101,0.15001,500,0.01784,0.03054,0.25,200,0.01522,0.00167,standard
Supermarket,000346_lcam_front_lidar.ply,0.10002,799,0.01753,0.0011,0.15001,500,0.01817,0.03028,0.25,200,0.01532,0.00199,standard
Supermarket,000347_lcam_front_lidar.ply,0.10002,799,0.01772,0.00109,0.15001,500,0.01836,0.0317,0.25,200,0.01516,0.0015,standard
Supermarket,000348_lcam_front_lidar.ply,0.10002,799,0.01796,0.00106,0.15001,500,0.0186,0.03202,0.25,200,0.01573,0.0019,standard
Supermarket,000349_lcam_front_lidar.ply,0.10002,799,0.01813,0.00155,0.15001,500,0.01841,0.01555,0.25,200,0.00829,0.0017,standard
Supermarket,000350_lcam_front_lidar.ply,0.10002,799,0.01819,0.00229,0.15001,500,0.01841,0.01362,0.25,200,0.0086,0.00181,standard
Supermarket,000351_lcam_front_lidar.ply,0.10002,799,0.01842,0.0038,0.15001,500,0.01849,0.00764,0.25,200,0.0031,0.00701,standard
Supermarket,000352_lcam_front_lidar.ply,0.10002,799,0.01851,0.00611,0.15001,500,0.01851,0.00611,0.25,200,0.00223,0.00628,strict
Supermarket,000353_lcam_front_lidar.ply,0.10002,799,0.01869,0.00702,0.15001,500,0.01869,0.00702,0.25,200,0.0029,0.00857,strict
Supermarket,000354_lcam_front_lidar.ply,0.10002,799,0.01904,0.00967,0.15001,500,0.01904,0.00967,0.25,200,0.0168,0.0013,strict
Supermarket,000355_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.0191,0.01154,0.25,200,0.0059,0.0013,standard
Supermarket,000356_lcam_front_lidar.ply,0.10002,799,0.09211,0.12881,0.15001,500,0.01921,0.01237,0.25,200,0.00782,0.00074,strict
Supermarket,000357_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.01928,0.01328,0.25,200,0.0171,0.00136,standard
Supermarket,000358_lcam_front_lidar.ply,0.10002,799,0.0,0.0,0.15001,500,0.03206,0.11128,0.25,200,0.01446,0.00108,standard
